step,train_reward_mean,train_len_mean,train_entropy_mean,grad_norm,reward_var,adv_var,val_len_greedy,val_len_sample
1800,-4.108335494995117,4.108335494995117,0.09834301471710205,5.765371799468994,0.15005378425121307,0.15005375444889069,,
1850,-4.088324069976807,4.088324069976807,0.09140156209468842,4.011706352233887,0.11876627802848816,0.11876626312732697,,
1900,-4.14261531829834,4.14261531829834,0.09151767194271088,9.233339309692383,0.15400098264217377,0.15400099754333496,,
1950,-4.167088031768799,4.167088031768799,0.08906345814466476,4.651594161987305,0.11601511389017105,0.11601512879133224,,
2000,-4.1083083152771,4.1083083152771,0.08945371955633163,6.115752696990967,0.13628602027893066,0.13628600537776947,4.020427703857422,4.031865119934082
2050,-4.15731143951416,4.15731143951416,0.08920720964670181,9.533463478088379,0.14995819330215454,0.14995819330215454,,
2100,-4.201179504394531,4.201179504394531,0.08721917122602463,5.568285942077637,0.15325595438480377,0.15325595438480377,,
2150,-4.077724933624268,4.077724933624268,0.08833388239145279,6.238804817199707,0.15410615503787994,0.15410615503787994,,
2200,-4.165196418762207,4.165196418762207,0.08989796787500381,5.776854038238525,0.13514693081378937,0.13514693081378937,,
2250,-4.128995895385742,4.128995895385742,0.09319394826889038,7.181904315948486,0.13507036864757538,0.13507036864757538,4.031540870666504,4.034191608428955
2300,-4.178224563598633,4.178224563598633,0.0934571623802185,6.358084678649902,0.13134969770908356,0.13134969770908356,,
2350,-4.154323101043701,4.154323101043701,0.08729113638401031,6.789492130279541,0.15065419673919678,0.15065418183803558,,
2400,-4.121366500854492,4.121366500854492,0.08184465020895004,6.7331438064575195,0.15023504197597504,0.15023505687713623,,
2450,-4.167848587036133,4.167848587036133,0.09314870834350586,8.378711700439453,0.16228675842285156,0.16228672862052917,,
2500,-4.112401962280273,4.112401962280273,0.08249089121818542,5.344325542449951,0.15504947304725647,0.15504948794841766,4.018716812133789,4.034180641174316
2550,-4.140192031860352,4.140192031860352,0.08073560893535614,6.8195295333862305,0.13822276890277863,0.13822278380393982,,
2600,-4.106839179992676,4.106839179992676,0.08330418914556503,6.2610673904418945,0.1308111846446991,0.1308111846446991,,
2650,-4.11614990234375,4.11614990234375,0.08440090715885162,9.298921585083008,0.12937818467617035,0.12937816977500916,,
2700,-4.11771297454834,4.11771297454834,0.07759121060371399,3.8365676403045654,0.13293246924877167,0.13293242454528809,,
2750,-4.151068687438965,4.151068687438965,0.07573970407247543,5.500810146331787,0.14232157170772552,0.14232157170772552,4.0305376052856445,4.03416633605957
2800,-4.126091003417969,4.126091003417969,0.07905679196119308,6.790948390960693,0.14219248294830322,0.1421925127506256,,
2850,-4.178452491760254,4.178452491760254,0.08575226366519928,4.625538349151611,0.11625350266695023,0.11625350266695023,,
2900,-4.121923923492432,4.121923923492432,0.08122119307518005,4.7248358726501465,0.13140392303466797,0.13140392303466797,,
2950,-4.093221664428711,4.093221664428711,0.07291699200868607,4.92512321472168,0.1428692489862442,0.142869234085083,,
3000,-4.151185989379883,4.151185989379883,0.07244359701871872,8.546932220458984,0.13963131606578827,0.13963133096694946,4.027695655822754,4.030843734741211
3050,-4.09345006942749,4.09345006942749,0.0727783739566803,5.266026496887207,0.11844434589147568,0.11844433099031448,,
3100,-4.1341705322265625,4.1341705322265625,0.0802091509103775,8.564656257629395,0.12975282967090607,0.12975282967090607,,
3150,-4.115302085876465,4.115302085876465,0.07106737047433853,4.326842784881592,0.1405065953731537,0.1405065953731537,,
3200,-4.125035762786865,4.125035762786865,0.07349519431591034,12.050337791442871,0.140114426612854,0.140114426612854,,
3250,-4.119447708129883,4.119447708129883,0.07429514080286026,6.533923149108887,0.14328616857528687,0.14328616857528687,4.059075355529785,4.062359809875488
3300,-4.132319450378418,4.132319450378418,0.06867147237062454,11.482736587524414,0.1478130966424942,0.1478130966424942,,
3350,-4.130882263183594,4.130882263183594,0.08071274310350418,10.576920509338379,0.14665192365646362,0.14665192365646362,,
3400,-4.12745475769043,4.12745475769043,0.07111649960279465,3.871643543243408,0.12381183356046677,0.12381180375814438,,
3450,-4.084485054016113,4.084485054016113,0.07750234752893448,3.958691358566284,0.12892435491085052,0.12892432510852814,,
3500,-4.110663414001465,4.110663414001465,0.06998968124389648,10.328376770019531,0.1438075304031372,0.1438075453042984,4.05047082901001,4.055709362030029
3550,-4.1099772453308105,4.1099772453308105,0.07332751154899597,11.30439567565918,0.11839079856872559,0.11839081346988678,,
3600,-4.110914707183838,4.110914707183838,0.06828071922063828,6.697404384613037,0.1287611573934555,0.12876112759113312,,
3650,-4.078599452972412,4.078599452972412,0.06587596237659454,10.482797622680664,0.13933764398097992,0.13933764398097992,,
3700,-4.077583312988281,4.077583312988281,0.06962086260318756,7.766720771789551,0.13776373863220215,0.13776372373104095,,
3750,-4.080760955810547,4.080760955810547,0.06731005758047104,6.4864068031311035,0.14798466861248016,0.14798466861248016,4.009063720703125,4.020688056945801
3800,-4.129603385925293,4.129603385925293,0.0643194317817688,16.386451721191406,0.17096151411533356,0.17096151411533356,,
3850,-4.137836456298828,4.137836456298828,0.07110708206892014,5.58982515335083,0.15492896735668182,0.15492895245552063,,
3900,-4.10138463973999,4.10138463973999,0.0673660933971405,5.411864280700684,0.13938257098197937,0.13938254117965698,,
3950,-4.07875394821167,4.07875394821167,0.0690898448228836,5.111932277679443,0.1359768509864807,0.1359768509864807,,
4000,-4.052543640136719,4.052543640136719,0.0655696913599968,5.006447792053223,0.12485618889331818,0.12485617399215698,4.027295112609863,4.034265041351318
4050,-4.082754135131836,4.082754135131836,0.06832053512334824,5.766961574554443,0.1581648737192154,0.1581648588180542,,
4100,-4.1247124671936035,4.1247124671936035,0.06353560090065002,4.93094539642334,0.13586394488811493,0.13586395978927612,,
4150,-4.1136980056762695,4.1136980056762695,0.07129750400781631,3.891958236694336,0.11324431002140045,0.11324431747198105,,
4200,-4.102862358093262,4.102862358093262,0.07097417861223221,4.762261867523193,0.13375671207904816,0.13375672698020935,,
4250,-4.129199028015137,4.129199028015137,0.0796312466263771,4.947491645812988,0.1246303915977478,0.1246303841471672,4.029205322265625,4.038249969482422
4300,-4.065616607666016,4.065616607666016,0.07881933450698853,4.417743682861328,0.12280052155256271,0.12280053645372391,,
4350,-4.102354526519775,4.102354526519775,0.07009195536375046,16.783132553100586,0.13317233324050903,0.13317234814167023,,
4400,-4.055139064788818,4.055139064788818,0.06763048470020294,5.9305739402771,0.13397330045700073,0.13397331535816193,,
4450,-4.082243919372559,4.082243919372559,0.0655534490942955,9.691877365112305,0.1385909765958786,0.1385909765958786,,
4500,-4.078426361083984,4.078426361083984,0.06481755524873734,10.647719383239746,0.10618717223405838,0.10618719458580017,4.029325485229492,4.0310797691345215
4550,-4.085236072540283,4.085236072540283,0.0648265853524208,5.2072319984436035,0.13154946267604828,0.1315494328737259,,
4600,-4.086445331573486,4.086445331573486,0.06366129219532013,9.025973320007324,0.10671088099479675,0.10671088844537735,,
4650,-4.082364082336426,4.082364082336426,0.06914898008108139,6.919051647186279,0.15000134706497192,0.15000133216381073,,
4700,-4.094022750854492,4.094022750854492,0.06773417443037033,7.303344249725342,0.14202213287353516,0.14202213287353516,,
4750,-4.068540096282959,4.068540096282959,0.06311709433794022,10.34639835357666,0.11490153521299362,0.1149015724658966,4.003139495849609,4.008358955383301
4800,-4.134014129638672,4.134014129638672,0.06577252596616745,5.618863582611084,0.12768492102622986,0.12768492102622986,,
4850,-4.107394218444824,4.107394218444824,0.061504196375608444,4.962437152862549,0.1367092877626419,0.1367093026638031,,
4900,-4.124782085418701,4.124782085418701,0.06330438703298569,5.9539923667907715,0.15929025411605835,0.15929026901721954,,
4950,-4.101615905761719,4.101615905761719,0.06487715244293213,3.7130274772644043,0.12964648008346558,0.12964646518230438,,
5000,-4.11231803894043,4.11231803894043,0.06275516003370285,6.835751056671143,0.1226574182510376,0.1226574182510376,4.031582832336426,4.035821914672852
